,corr,p,layer,ROI,state,net
140,0.1629738025883713,0.0033996600339966003,ReLu4,EVC,100epochs,dc
141,0.15527644247467945,0.0031996800319968005,ReLu4,EVC,100epochs,dc
142,0.12116479481532133,0.020597940205979402,ReLu4,EVC,100epochs,dc
143,0.11823005124672512,0.0231976802319768,ReLu4,EVC,100epochs,dc
144,0.021310589714361356,0.6836316368363163,ReLu4,EVC,100epochs,dc
145,0.06655485842316382,0.195980401959804,ReLu4,EVC,100epochs,dc
146,0.1136460645932125,0.016798320167983202,ReLu4,EVC,100epochs,dc
147,0.038900216662950515,0.49895010498950104,ReLu4,EVC,100epochs,dc
148,0.14627014485234563,0.0016998300169983002,ReLu4,EVC,100epochs,dc
149,0.08959119268019688,0.0903909609039096,ReLu4,EVC,100epochs,dc
150,0.2596844169611143,9.999000099990002e-05,ReLu4,IT,100epochs,dc
151,0.23032896208842193,9.999000099990002e-05,ReLu4,IT,100epochs,dc
152,0.23697841685347928,9.999000099990002e-05,ReLu4,IT,100epochs,dc
153,0.2369574413558146,9.999000099990002e-05,ReLu4,IT,100epochs,dc
154,0.19216165209028313,9.999000099990002e-05,ReLu4,IT,100epochs,dc
155,0.18064314859993463,9.999000099990002e-05,ReLu4,IT,100epochs,dc
156,0.22791056305269639,9.999000099990002e-05,ReLu4,IT,100epochs,dc
157,0.18217776935580757,9.999000099990002e-05,ReLu4,IT,100epochs,dc
158,0.23416632183546138,9.999000099990002e-05,ReLu4,IT,100epochs,dc
159,0.214022252050531,9.999000099990002e-05,ReLu4,IT,100epochs,dc
160,0.3797436040954097,9.999000099990002e-05,ReLu5,EVC,randomstate,dc
161,0.4477601165607286,9.999000099990002e-05,ReLu5,EVC,randomstate,dc
162,0.4219235726702738,9.999000099990002e-05,ReLu5,EVC,randomstate,dc
163,0.4166270486293961,9.999000099990002e-05,ReLu5,EVC,randomstate,dc
164,0.4558446278341996,9.999000099990002e-05,ReLu5,EVC,randomstate,dc
165,0.40835998204323526,9.999000099990002e-05,ReLu5,EVC,randomstate,dc
166,0.3954211684678424,9.999000099990002e-05,ReLu5,EVC,randomstate,dc
167,0.39080769469359544,9.999000099990002e-05,ReLu5,EVC,randomstate,dc
168,0.44055693610942254,9.999000099990002e-05,ReLu5,EVC,randomstate,dc
169,0.46743434792605887,9.999000099990002e-05,ReLu5,EVC,randomstate,dc
170,0.363025553966659,9.999000099990002e-05,ReLu5,IT,randomstate,dc
171,0.39467734844850483,9.999000099990002e-05,ReLu5,IT,randomstate,dc
172,0.3568447541379856,9.999000099990002e-05,ReLu5,IT,randomstate,dc
173,0.35037610056520857,9.999000099990002e-05,ReLu5,IT,randomstate,dc
174,0.38434247901358914,9.999000099990002e-05,ReLu5,IT,randomstate,dc
175,0.3505256739315542,9.999000099990002e-05,ReLu5,IT,randomstate,dc
176,0.3666485545390766,9.999000099990002e-05,ReLu5,IT,randomstate,dc
177,0.33293700158962336,9.999000099990002e-05,ReLu5,IT,randomstate,dc
178,0.3652961677852721,9.999000099990002e-05,ReLu5,IT,randomstate,dc
179,0.3829846730060475,9.999000099990002e-05,ReLu5,IT,randomstate,dc
180,0.09445021746297552,0.06669333066693331,ReLu5,EVC,100epochs,dc
181,0.041827323705480604,0.44715528447155284,ReLu5,EVC,100epochs,dc
182,0.06236607532698318,0.22807719228077192,ReLu5,EVC,100epochs,dc
183,-0.02193710992520907,0.6996300369963003,ReLu5,EVC,100epochs,dc
184,-0.02966472100856194,0.5701429857014298,ReLu5,EVC,100epochs,dc
185,0.04459141632359611,0.39906009399060094,ReLu5,EVC,100epochs,dc
186,0.0010787887145316188,0.983001699830017,ReLu5,EVC,100epochs,dc
187,0.0883629829928247,0.08639136086391361,ReLu5,EVC,100epochs,dc
188,0.11348636634308475,0.025097490250974904,ReLu5,EVC,100epochs,dc
189,0.0939782375178986,0.06189381061893811,ReLu5,EVC,100epochs,dc
190,0.3159553641943032,9.999000099990002e-05,ReLu5,IT,100epochs,dc
191,0.2654526941973125,9.999000099990002e-05,ReLu5,IT,100epochs,dc
192,0.30443817294045966,9.999000099990002e-05,ReLu5,IT,100epochs,dc
193,0.26139153145913874,9.999000099990002e-05,ReLu5,IT,100epochs,dc
194,0.23818596613700405,9.999000099990002e-05,ReLu5,IT,100epochs,dc
195,0.29978354424903236,9.999000099990002e-05,ReLu5,IT,100epochs,dc
196,0.2970228774172793,9.999000099990002e-05,ReLu5,IT,100epochs,dc
197,0.30589119928526515,9.999000099990002e-05,ReLu5,IT,100epochs,dc
198,0.319894434295082,9.999000099990002e-05,ReLu5,IT,100epochs,dc
199,0.3578716046429007,9.999000099990002e-05,ReLu5,IT,100epochs,dc
200,0.4322033505851984,9.999000099990002e-05,ReLu6,EVC,randomstate,dc
201,0.42273799595429934,9.999000099990002e-05,ReLu6,EVC,randomstate,dc
202,0.4217213918880501,9.999000099990002e-05,ReLu6,EVC,randomstate,dc
203,0.4235190678829257,9.999000099990002e-05,ReLu6,EVC,randomstate,dc
204,0.42741530600176764,9.999000099990002e-05,ReLu6,EVC,randomstate,dc
205,0.4319209388352475,9.999000099990002e-05,ReLu6,EVC,randomstate,dc
206,0.4176834389342818,9.999000099990002e-05,ReLu6,EVC,randomstate,dc
207,0.419215893624661,9.999000099990002e-05,ReLu6,EVC,randomstate,dc
208,0.4249442992229638,9.999000099990002e-05,ReLu6,EVC,randomstate,dc
209,0.4416982474700698,9.999000099990002e-05,ReLu6,EVC,randomstate,dc
210,0.29396100887181775,9.999000099990002e-05,ReLu6,IT,randomstate,dc
211,0.2908594931478156,9.999000099990002e-05,ReLu6,IT,randomstate,dc
212,0.27662929651948626,9.999000099990002e-05,ReLu6,IT,randomstate,dc
213,0.2904948723411735,9.999000099990002e-05,ReLu6,IT,randomstate,dc
214,0.28308124275794194,9.999000099990002e-05,ReLu6,IT,randomstate,dc
215,0.28394075014305736,9.999000099990002e-05,ReLu6,IT,randomstate,dc
216,0.28970556838207023,9.999000099990002e-05,ReLu6,IT,randomstate,dc
217,0.27886807081134274,9.999000099990002e-05,ReLu6,IT,randomstate,dc
218,0.28569047216366394,9.999000099990002e-05,ReLu6,IT,randomstate,dc
219,0.28141241870272254,9.999000099990002e-05,ReLu6,IT,randomstate,dc
220,0.18077303760070595,9.999000099990002e-05,ReLu6,EVC,100epochs,dc
221,0.1380256639161598,0.0017998200179982,ReLu6,EVC,100epochs,dc
222,0.14787621435828957,0.0014998500149985001,ReLu6,EVC,100epochs,dc
223,0.15518902668079762,0.00029997000299970003,ReLu6,EVC,100epochs,dc
224,0.09444336736265169,0.0287971202879712,ReLu6,EVC,100epochs,dc
225,0.18253018837523538,0.00019998000199980003,ReLu6,EVC,100epochs,dc
226,0.1641084842180466,0.00019998000199980003,ReLu6,EVC,100epochs,dc
227,0.17881733829365767,9.999000099990002e-05,ReLu6,EVC,100epochs,dc
228,0.1988859506349527,0.00019998000199980003,ReLu6,EVC,100epochs,dc
229,0.21348815821422043,9.999000099990002e-05,ReLu6,EVC,100epochs,dc
230,0.3469721672514596,9.999000099990002e-05,ReLu6,IT,100epochs,dc
231,0.3166718886800177,9.999000099990002e-05,ReLu6,IT,100epochs,dc
232,0.3340543306461324,9.999000099990002e-05,ReLu6,IT,100epochs,dc
233,0.34219765926856366,9.999000099990002e-05,ReLu6,IT,100epochs,dc
234,0.32349010906785575,9.999000099990002e-05,ReLu6,IT,100epochs,dc
235,0.36152150336426714,9.999000099990002e-05,ReLu6,IT,100epochs,dc
236,0.33800083997124125,9.999000099990002e-05,ReLu6,IT,100epochs,dc
237,0.31585065390529504,9.999000099990002e-05,ReLu6,IT,100epochs,dc
238,0.3306193190369518,9.999000099990002e-05,ReLu6,IT,100epochs,dc
239,0.35861509926161383,9.999000099990002e-05,ReLu6,IT,100epochs,dc
240,0.4423520884089578,9.999000099990002e-05,ReLu7,EVC,randomstate,dc
241,0.4214181626781436,9.999000099990002e-05,ReLu7,EVC,randomstate,dc
242,0.42269917315672717,9.999000099990002e-05,ReLu7,EVC,randomstate,dc
243,0.4304494109536834,9.999000099990002e-05,ReLu7,EVC,randomstate,dc
244,0.4115537454904513,9.999000099990002e-05,ReLu7,EVC,randomstate,dc
245,0.43534073203473345,9.999000099990002e-05,ReLu7,EVC,randomstate,dc
246,0.41530343553623383,9.999000099990002e-05,ReLu7,EVC,randomstate,dc
247,0.42174867842366687,9.999000099990002e-05,ReLu7,EVC,randomstate,dc
248,0.41743631098426265,9.999000099990002e-05,ReLu7,EVC,randomstate,dc
249,0.44176204775126643,9.999000099990002e-05,ReLu7,EVC,randomstate,dc
250,0.2961490473330869,9.999000099990002e-05,ReLu7,IT,randomstate,dc
251,0.29139107097799116,9.999000099990002e-05,ReLu7,IT,randomstate,dc
252,0.27744519285892755,9.999000099990002e-05,ReLu7,IT,randomstate,dc
253,0.29395962825046573,9.999000099990002e-05,ReLu7,IT,randomstate,dc
254,0.2819831136470732,9.999000099990002e-05,ReLu7,IT,randomstate,dc
255,0.28731327092634434,9.999000099990002e-05,ReLu7,IT,randomstate,dc
256,0.2896475644528708,9.999000099990002e-05,ReLu7,IT,randomstate,dc
257,0.2810502113249447,9.999000099990002e-05,ReLu7,IT,randomstate,dc
258,0.2832353264157979,9.999000099990002e-05,ReLu7,IT,randomstate,dc
259,0.2824901593131314,9.999000099990002e-05,ReLu7,IT,randomstate,dc
260,0.20947435345510468,9.999000099990002e-05,ReLu7,EVC,100epochs,dc
261,0.23611938309069044,9.999000099990002e-05,ReLu7,EVC,100epochs,dc
262,0.21495640313232064,9.999000099990002e-05,ReLu7,EVC,100epochs,dc
263,0.21210714405827444,9.999000099990002e-05,ReLu7,EVC,100epochs,dc
264,0.17580614062953878,9.999000099990002e-05,ReLu7,EVC,100epochs,dc
265,0.25576618198910334,9.999000099990002e-05,ReLu7,EVC,100epochs,dc
266,0.1915467880602735,9.999000099990002e-05,ReLu7,EVC,100epochs,dc
267,0.15584794707598845,0.00029997000299970003,ReLu7,EVC,100epochs,dc
268,0.2519990840733164,9.999000099990002e-05,ReLu7,EVC,100epochs,dc
269,0.24525777357091538,9.999000099990002e-05,ReLu7,EVC,100epochs,dc
270,0.36010753834599835,9.999000099990002e-05,ReLu7,IT,100epochs,dc
271,0.3589751368110954,9.999000099990002e-05,ReLu7,IT,100epochs,dc
272,0.3641657795133574,9.999000099990002e-05,ReLu7,IT,100epochs,dc
273,0.3460587379235596,9.999000099990002e-05,ReLu7,IT,100epochs,dc
274,0.33524565848767085,9.999000099990002e-05,ReLu7,IT,100epochs,dc
275,0.3792361566274744,9.999000099990002e-05,ReLu7,IT,100epochs,dc
276,0.36195491278314595,9.999000099990002e-05,ReLu7,IT,100epochs,dc
277,0.34432500356037815,9.999000099990002e-05,ReLu7,IT,100epochs,dc
278,0.3724601846599709,9.999000099990002e-05,ReLu7,IT,100epochs,dc
279,0.37627338410594935,9.999000099990002e-05,ReLu7,IT,100epochs,dc
